s_0,s_1,s_2,filters_0,filters_1,filters_2,filters_3,filters_4,filters_5,k_0,k_1,k_2,k_3,k_4,k_5,activation,activ_dense,dropout_0,dropout_1,dropout_2,dropout_3,dropout_4,dropout_5,dropout_6,lr,l2,dense_size_0,dense_size_1,max_pooling,stack_0,stack_1,stack_2,perf,time
4,3,4,288,328,344,323,352,326,3,3,3,4,6,6,relu,softmax,0.328992423154039,0.32364011146211663,0.1737481397899649,0.31864665402782366,0.32433299148163025,0.2192361777001081,0.1631261451224555,0.004337119331018408,0.0008384551082736402,1274,582,True,2,2,2,0.5684999823570251,1244.2594602108002
3,4,2,258,364,253,253,387,317,3,4,6,5,5,6,relu,softmax,0.11204433100862211,0.150023670587781,0.2359853939012975,0.17415309070318186,0.17769465322959005,0.3626729100003143,0.25454130203833025,0.008692332313088816,0.0016145544551791982,696,1477,True,2,2,2,0.8187999725341797,1440.5949606895447
4,3,3,370,305,395,386,323,391,6,5,4,5,3,4,relu,softmax,0.38061467821983586,0.3587767724024091,0.18566288136086007,0.14711766522974162,0.23472638715057315,0.2067491136002983,0.30466791301179735,0.005013359531536523,0.0006664298682560878,1087,812,True,2,2,2,0.7013999819755554,4796.90571641922
4,2,2,386,291,320,318,315,317,5,6,5,5,3,5,relu,softmax,0.22473667047317597,0.18999744116611333,0.1145600352189007,0.3232842817882493,0.32382803865826804,0.30121772202361696,0.2930901364358862,0.008764347601790418,0.0022474535065268864,1197,1219,True,2,2,2,0.7918000221252441,1916.1144435405731
4,2,2,260,267,317,350,288,377,3,4,4,5,6,6,relu,softmax,0.3202192105069324,0.2544842054543335,0.34419519237199264,0.31664667379498834,0.2845220020055532,0.14523784474970547,0.3507847332734705,0.007047307930053821,0.0025260248318375754,1363,1142,True,2,2,2,0.6166999936103821,1403.7278263568878
3,4,2,283,388,358,399,332,377,3,6,6,3,3,5,relu,softmax,0.31877559193852445,0.11071328470844294,0.20954900670340865,0.24375080421863257,0.15592505656305541,0.13605746243366162,0.3610911335499528,0.008344167363508036,0.0013504273759712237,875,1402,True,2,2,2,0.6686000227928162,1621.0591192245483
3,3,3,390,341,384,274,296,370,5,3,3,6,4,5,relu,softmax,0.25638124206756074,0.3764192764000589,0.2918850197296186,0.15187674928817838,0.304827077420056,0.2281609081845504,0.27745863920661196,0.0063236187812501865,0.0014349984175639902,1060,1066,True,2,2,2,0.7293999791145325,2015.2772266864777
4,3,2,338,298,344,297,271,362,3,6,3,4,4,4,relu,softmax,0.39346710057441237,0.241366999271123,0.1488247323347142,0.16062529449323165,0.36688041853731845,0.3735049012989208,0.28236389316206645,0.004318616633443592,0.001572930069397655,562,1150,True,2,2,2,0.34769999980926514,1094.7786314487457
2,4,2,274,313,281,300,375,395,4,3,3,5,5,6,relu,softmax,0.35566426201689383,0.26613218628833146,0.3153603553393791,0.3691115548752054,0.3705225028121927,0.19855271630135896,0.38573537894391563,0.007755768518227892,0.001264397057889247,1019,1110,True,2,2,2,0.6463000178337097,2839.522395849228
4,2,3,379,266,320,325,276,340,6,5,3,6,4,6,relu,softmax,0.3392696657603566,0.3129481224759628,0.2582308254787684,0.25436592740013403,0.12624388172527842,0.29675468457216225,0.37337354672629,0.004224081553354036,0.0005576584674930675,581,734,True,2,2,2,0.690500020980835,4781.744321346283
2,4,2,390,351,342,382,277,342,4,6,5,3,5,6,relu,softmax,0.3467751196484297,0.29847460641267803,0.14885748749134833,0.32029702246555747,0.31810373640991724,0.22752045208480226,0.37743577291420416,0.008506043679208063,0.0007954920262874636,774,780,True,2,2,2,0.637499988079071,4642.28068614006
4,3,3,378,337,323,272,279,312,5,3,5,5,3,5,relu,softmax,0.381829488129939,0.12364200941362223,0.20470561376273294,0.3874856884433422,0.12494851993973947,0.2930924118636179,0.3916664112901017,0.008343469474494259,0.0016691453104701025,1230,782,True,2,2,2,0.6786999702453613,1709.3767733573914
3,4,2,388,350,292,379,266,318,4,6,5,5,5,6,relu,softmax,0.10578973966809543,0.29602957725230866,0.2153226792745555,0.3017946218297114,0.2766075161090214,0.1670496263063933,0.35416284627201655,0.00857115688172081,0.0029028110046292934,695,794,True,2,2,2,0.8076000213623047,4466.5604684352875
2,4,4,322,343,351,347,386,388,3,6,6,5,6,3,relu,softmax,0.17311513965025788,0.10670348012988737,0.34261461906563195,0.2473415607087481,0.19205143921078552,0.13057957203417103,0.11881647727041653,0.0053967816162038,0.0007252581992930708,931,635,True,2,2,2,0.8289999961853027,2948.9959287643433
2,4,3,269,311,339,330,399,399,3,4,6,5,5,5,relu,softmax,0.24210733968721018,0.32663614279757736,0.3640873789040291,0.38924373875966745,0.19736557180974995,0.3396113721527917,0.16319367929066103,0.006240455563979599,0.0028584492974868775,1332,603,True,2,2,2,0.7476000189781189,2391.246846437454
2,3,4,254,361,291,261,319,354,6,6,5,4,4,4,relu,softmax,0.24758211478280703,0.34676080567404155,0.22180376085646578,0.39540566617457173,0.33114680755038894,0.3897850615337721,0.25429794367295766,0.006454036247263513,0.0009789873742110577,901,895,True,2,2,2,0.770799994468689,2616.3320252895355
2,2,3,349,260,362,345,310,322,3,6,5,6,4,4,relu,softmax,0.16582469156707116,0.3394139748510462,0.16411389245577374,0.18016218302697073,0.16997629654676455,0.2544947211087418,0.196548252450724,0.006892877056916118,0.00277374760735179,507,852,True,2,2,2,0.8317999839782715,1986.5326821804047
3,3,3,376,388,332,359,334,312,3,6,5,6,3,3,relu,softmax,0.11752929725637255,0.26808102267909195,0.12540284657280698,0.3711237311826826,0.3721352257540398,0.30946989694393906,0.37785667643183507,0.005835578836702676,0.0011067359961393366,802,918,True,2,2,2,0.8349000215530396,1536.8591413497925
3,4,3,346,262,348,265,253,352,6,5,6,4,4,5,relu,softmax,0.15130325632546854,0.22776056826494315,0.15615193447808412,0.33199121203431264,0.24231179199238573,0.20534310716704363,0.20832989218794007,0.008049407928528554,0.0024146649673470206,753,1006,True,2,2,2,0.7678999900817871,4125.991834163666
3,2,2,388,312,377,290,303,316,3,4,6,4,6,3,relu,softmax,0.3631081813784912,0.15429191919340068,0.3391777076944323,0.2370941078884015,0.19848168806744537,0.14747177880226406,0.15028427684398882,0.004095631753118652,0.0007716219478323262,559,982,True,2,2,2,0.5954999923706055,2567.16486120224
3,3,3,320,364,257,374,350,330,3,6,5,3,4,4,relu,softmax,0.32316644323558574,0.24203136035148237,0.18843750520225283,0.34058388272253265,0.30901408010590853,0.38120186893741004,0.14963249200566334,0.00703739197251559,0.0028429738721896364,1472,891,True,2,2,2,0.5401999950408936,1275.4568560123444
4,4,4,389,385,358,331,321,360,6,3,4,5,6,5,relu,softmax,0.33050949780778016,0.18664882897588264,0.222702321020882,0.2571922608057142,0.14046245392241433,0.1077946881177341,0.14584174279548498,0.008594673715552486,0.002397906202908453,1322,543,True,2,2,2,0.669700026512146,5929.463053941727
2,3,3,303,396,271,250,341,374,6,6,3,6,5,5,relu,softmax,0.2046600165385532,0.3414211194300822,0.3756171248001492,0.3690254093839195,0.3760002504248965,0.3723176029388029,0.2581674254801188,0.007657628076342907,0.0027208365669469004,1396,944,True,2,2,2,0.7635999917984009,3202.0881860256195
3,4,4,358,347,250,266,252,253,3,4,6,6,5,6,relu,softmax,0.14624681488760244,0.23595202356816475,0.36217217163555016,0.2711658564849917,0.36350068176627615,0.15876165552374122,0.1500921621017662,0.00518738347502812,0.0007624759378128377,1135,893,True,2,2,2,0.8014000058174133,1653.5990543365479
2,3,3,375,329,307,315,313,371,4,3,5,3,6,5,relu,softmax,0.23149983268430616,0.31802045090600284,0.3684731927693998,0.3022598124828582,0.16134001605927267,0.37980457070815066,0.17934786200424357,0.0059453035480932625,0.0012540089157429114,606,539,True,2,2,2,0.7839999794960022,4161.1044681072235
4,4,3,295,288,364,323,255,313,5,6,5,5,4,3,relu,softmax,0.2636723040236336,0.15395444452275975,0.20421920852510167,0.37940751016193786,0.14382720993192583,0.289720268540559,0.27788628187822106,0.008866535397501882,0.0015035954049971625,563,944,True,2,2,2,0.7486000061035156,1472.0860424041748
2,4,3,316,312,316,304,354,352,3,5,5,3,6,4,relu,softmax,0.29475678539094796,0.17327184042645283,0.37107489559049256,0.12984982427698472,0.2968485419334632,0.33732571645840903,0.20647535210941217,0.005902222258829806,0.0007696608461106062,1043,1022,True,2,2,2,0.7170000076293945,1797.3774778842926
3,4,4,326,399,334,337,339,364,4,6,3,6,4,6,relu,softmax,0.29856716641027015,0.26512911638413617,0.13662562649536983,0.13380935813149758,0.12169317243183744,0.3231302042120633,0.31356462556878684,0.008927596784514326,0.001431942614473217,1044,824,True,2,2,2,0.7002999782562256,3117.158264875412
2,4,2,261,307,275,347,275,290,5,3,5,5,3,6,relu,softmax,0.13622150581269596,0.19779371313064364,0.2688944513545798,0.15615358269654708,0.34018709692384463,0.39164695286042506,0.16442781998874162,0.008951920888491095,0.0018209974585037165,1151,561,True,2,2,2,0.7807999849319458,1448.8172028064728
4,3,4,396,347,396,366,278,327,4,4,3,4,3,3,relu,softmax,0.3807716755959448,0.14108953714278846,0.2464723388300292,0.17766662259115135,0.32635699222766945,0.31648889080141007,0.14226553617111962,0.006109291961837484,0.0019208876149665517,1211,1136,True,2,2,2,0.5658000111579895,4128.343197107315
4,4,4,319,348,292,255,389,320,3,6,6,3,6,4,relu,softmax,0.15607358943717278,0.2364805215392334,0.32432958314200966,0.18448018307057545,0.10596397260918412,0.26236618840986825,0.3869801703301924,0.00725089062980506,0.0008068482988607724,1385,1064,True,2,2,2,0.7967000007629395,1541.1104974746704
4,4,2,386,357,359,340,304,322,3,5,5,4,3,6,relu,softmax,0.16191602267445424,0.26527379198436574,0.1332229360573557,0.18665533699948944,0.16236641657894335,0.2189691150391243,0.13336497250066462,0.006455765871552252,0.0012438238834887223,597,774,True,2,2,2,0.7940999865531921,1564.280472278595
2,4,4,256,283,299,339,350,297,3,5,3,6,5,4,relu,softmax,0.1388579829701057,0.35289172061456897,0.324071096606657,0.16045810087547274,0.20239277214696805,0.38998449767926435,0.2782478073638955,0.005456146641156321,0.0005126677862431557,600,1409,True,2,2,2,0.8288000226020813,1180.518405199051
2,3,3,342,398,354,397,252,339,6,6,3,3,4,4,relu,softmax,0.3298529198409734,0.3219793754411225,0.2985464793967321,0.3481830864615818,0.30562198691209636,0.2602006917242498,0.17108690877644706,0.008229809763479779,0.0021111950649497085,860,1112,True,2,2,2,0.670199990272522,3685.422533750534
2,2,3,266,293,326,385,348,305,5,4,5,4,5,4,relu,softmax,0.21738305662208368,0.22604036625493015,0.39067051513421147,0.30838228348801855,0.31575157685263755,0.2688106016113203,0.3923827632589725,0.004635596459285242,0.0018502685973044773,924,1320,True,2,2,2,0.7703999876976013,1802.100753545761
2,3,2,250,310,315,394,322,297,3,6,5,3,3,3,relu,softmax,0.29992798424467393,0.2748164427951337,0.2463843727771195,0.15596915789039792,0.36841313662805975,0.17456080060385093,0.12739266327344823,0.006375083784967094,0.0015906678370110495,706,1176,True,2,2,2,0.5979999899864197,1189.0243120193481
4,2,2,364,278,386,374,391,274,3,4,4,3,3,3,relu,softmax,0.3066599453276668,0.36850982548155087,0.3098136597199664,0.32053474745211885,0.18712327664267397,0.19104360940414572,0.33489539487280884,0.006530850428276012,0.0020280168796454837,541,911,True,2,2,2,0.5985999703407288,1589.2284457683563
2,3,2,295,253,344,369,266,362,5,3,6,4,6,4,relu,softmax,0.3434359091241072,0.34856157277811484,0.27091235517098,0.1918177594648528,0.1653397345349265,0.19816000661167876,0.28854862902671863,0.007892885934666334,0.001793663884134316,743,550,True,2,2,2,0.6657000184059143,2811.7541687488556
3,3,4,336,320,259,361,352,325,4,3,3,5,5,5,relu,softmax,0.2726731377095261,0.23899867046388193,0.2980517924940871,0.3383880373080345,0.325392188695653,0.3826783520975684,0.21947692274710348,0.005310857758708077,0.002976831090939442,648,1493,True,2,2,2,0.6304000020027161,3240.002838611603
3,4,3,397,396,390,354,252,255,6,3,5,6,5,4,relu,softmax,0.10746276460438164,0.21305066830484973,0.36873965725265256,0.1823910639450949,0.18192443509639553,0.19078668552456662,0.2836940154540767,0.007801936910902517,0.0015210467687467315,1402,1170,True,2,2,2,0.7883999943733215,6381.668159484863
3,4,3,258,292,391,356,365,311,6,3,6,5,3,6,relu,softmax,0.28127185309964275,0.3450235838418045,0.32840489686086777,0.17874533641494306,0.173593149395794,0.38973745903209034,0.10247087247758804,0.005933851043014788,0.0028485840572404684,557,1047,True,2,2,2,0.7073000073432922,3130.8370382785797
4,3,2,357,356,365,306,298,261,3,5,4,3,6,3,relu,softmax,0.3250045537686086,0.15268466029934993,0.21156879986235283,0.10848547848729392,0.14112038276213443,0.15196108922797363,0.11632303832505339,0.005942318213054982,0.0015833550759208077,874,1480,True,2,2,2,0.5576000213623047,1730.647673368454
2,2,4,294,384,281,346,329,343,6,6,5,3,4,6,relu,softmax,0.15179696074971968,0.1775920709911965,0.24041825883863935,0.1699150295573847,0.27659310091481853,0.37695280853689905,0.32442680971093796,0.005628232460937266,0.002608402822179974,1183,526,True,2,2,2,0.7997999787330627,3375.5934846401215
3,3,4,348,266,260,384,356,396,3,4,3,6,6,6,relu,softmax,0.23480081783063025,0.36816692881665747,0.35973223670682264,0.23152279970778092,0.2143429945878936,0.3798436044910771,0.31454942036153133,0.006338881324930174,0.0024160125589211055,1176,1105,True,2,2,2,0.6956999897956848,1535.0493104457855
3,3,2,252,351,361,399,370,326,3,6,4,3,3,6,relu,softmax,0.31079183920200526,0.39997744804995305,0.2305873994485996,0.22842786298748316,0.35277651383010034,0.34165093337795904,0.31932276452036457,0.007274240311945639,0.0013304481247582833,961,1072,True,2,2,2,0.5931000113487244,1102.317313671112
3,4,3,268,303,387,379,350,394,5,6,4,5,4,6,relu,softmax,0.29699708698685356,0.3511023387409352,0.2119946219097823,0.3623729430154603,0.164003972368038,0.19761712706837187,0.14522109790935053,0.005712696147548038,0.0027633772558175924,782,1411,True,2,2,2,0.6603999733924866,1648.1758949756622
4,3,2,325,337,379,345,251,289,3,5,5,5,3,4,relu,softmax,0.28616775862569965,0.22596087726109207,0.28398500405256966,0.3285024716182551,0.26371090480988457,0.2882891064705364,0.38057509431829994,0.004109256886038894,0.001940463531268181,977,1487,True,2,2,2,0.675000011920929,1266.1910338401794
2,3,2,257,307,362,337,250,326,6,3,6,5,4,5,relu,softmax,0.10955252336442936,0.2970382013890096,0.2830746934869415,0.3125076808115984,0.2981159320814032,0.13428840434271505,0.1873236644126939,0.0060961847074868,0.0007102541778290152,1227,883,True,2,2,2,0.8105000257492065,3730.881487607956
4,3,4,309,344,289,313,351,338,3,5,5,6,3,5,relu,softmax,0.29930328743941437,0.16421573686823027,0.22985533203870132,0.1593012810622807,0.2645450757247374,0.1348160378153707,0.10693205583624409,0.005461737121075757,0.00214589273046324,1441,1015,True,2,2,2,0.6489999890327454,1168.8581557273865
3,3,3,285,269,261,298,294,351,6,3,3,6,6,5,relu,softmax,0.3403466791903472,0.17937731043061877,0.1630158760537916,0.33517507865396456,0.30576173656943206,0.30429337876352913,0.2657903745487582,0.008037557981525743,0.0015213072394096566,1229,822,True,2,2,2,0.7124000191688538,2778.060889482498
2,4,4,382,372,377,258,278,365,6,3,3,6,6,5,relu,softmax,0.14496828859844746,0.1269901836582883,0.2690151221998497,0.13412873874419556,0.14163276523378923,0.190009144178649,0.18449590290533918,0.007758102754224068,0.0007005607295025749,670,1166,True,2,2,2,0.789900004863739,5450.730161190033
3,2,3,297,320,288,260,300,383,6,5,3,4,5,4,relu,softmax,0.15607286044812319,0.2626106156518355,0.18474965105420216,0.197040200419149,0.20545841247906413,0.11899577409169629,0.3957885053204253,0.0065722321406765484,0.0029379810276788164,1455,1129,True,2,2,2,0.741100013256073,2978.007968902588
2,2,2,267,299,338,287,275,355,5,4,4,4,6,6,relu,softmax,0.2690735028329647,0.32070925159187613,0.1810007443363586,0.20583053975708676,0.36149103115601655,0.19265956030364734,0.2638928714137897,0.006407314588186924,0.0020745249642652942,866,682,True,2,2,2,0.7702000141143799,2675.653399705887
3,2,2,365,338,361,349,260,393,4,5,3,3,6,4,relu,softmax,0.3639161599180648,0.1599185557367215,0.3841852969269304,0.20269218544825593,0.23210553216797572,0.31213618418331435,0.2763007154419781,0.008493534147873964,0.001871347480177972,836,880,True,2,2,2,0.5250999927520752,3715.0784142017365
2,2,3,343,352,366,250,255,373,4,5,3,3,4,4,relu,softmax,0.26081690629812626,0.29835726991958145,0.31104553314897,0.14102650708401626,0.3438843105833865,0.30356260893722775,0.3667224750240159,0.005641008752688087,0.0017659917616311479,609,1041,True,2,2,2,0.6589000225067139,3525.3962020874023
3,4,2,383,397,317,335,346,385,3,6,5,5,5,5,relu,softmax,0.19538179891204688,0.2661492747603471,0.3192120653088659,0.11270048377074764,0.10335979157671124,0.23742008172186743,0.13955098534105426,0.0048861119165323486,0.002469582970463742,841,1258,True,2,2,2,0.7730000019073486,1692.8641347885132
3,2,4,358,378,266,311,308,306,3,5,3,5,3,3,relu,softmax,0.22581695139051683,0.15348244249661225,0.37732902753527875,0.3286956285081928,0.2444067496323557,0.304018308492051,0.3691848016406566,0.00844744995199765,0.0011547747296884736,1058,1044,True,2,2,2,0.7818999886512756,1224.2423844337463
4,3,4,261,304,345,386,346,336,3,5,6,3,4,6,relu,softmax,0.14085224270847138,0.17511191521209332,0.26281037417699354,0.33970311140570764,0.11087646863245822,0.3952054450589082,0.23647198086471918,0.007451966692968418,0.002019306869592816,848,561,True,2,2,2,0.8037999868392944,1317.8471128940582
2,4,4,366,332,258,337,303,262,6,5,4,4,5,3,relu,softmax,0.3901363534764243,0.12113199579107811,0.24138844855999506,0.26449959955893876,0.127873498398911,0.2132493127412568,0.1951247252178852,0.007388368873840233,0.002632015277727255,1244,715,True,2,2,2,0.6650999784469604,5400.842015028
2,3,2,362,255,348,344,372,337,5,4,3,6,4,5,relu,softmax,0.3784736039314227,0.339092433668744,0.2827892317874243,0.13475583310112937,0.18744420177372956,0.3906527221295175,0.19582662961426134,0.0074086421852756715,0.0010385547590182035,693,615,True,2,2,2,0.5741000175476074,2083.7686245441437
2,3,4,396,308,269,300,271,354,4,4,3,3,5,6,relu,softmax,0.18901188675096992,0.26883102124045954,0.17480569327201062,0.3450950142427209,0.13315040536830702,0.3488339919284994,0.2808189401522806,0.006645815504778312,0.00299425385452131,872,1430,True,2,2,2,0.7146000266075134,4398.915045261383
2,4,4,397,353,359,317,251,365,6,3,5,3,6,4,relu,softmax,0.3862414238151428,0.3552192053758112,0.18838548990547105,0.1022623278147996,0.1889971528354183,0.1843931411412228,0.3669893822502728,0.004282573121940312,0.0007481503732729873,1490,881,True,2,2,2,0.6628999710083008,6380.821802377701
2,3,4,301,258,260,389,338,258,4,3,5,3,5,5,relu,softmax,0.3071657921198935,0.13418859440744568,0.2970679703964054,0.18399626483622922,0.10864041117080006,0.2244492015666862,0.23006293084114032,0.004093623568971953,0.0013709701502551434,708,630,True,2,2,2,0.7217000126838684,3193.1100523471832
